,settlementDate,settlementPeriod,systemSellPrice,systemBuyPrice,netImbalanceVolume
17582,2024-10-01,15,128.0,128.0,835.2906708994709
17583,2024-10-01,16,128.0,128.0,766.975452201741
17584,2024-10-01,17,104.0,104.0,101.7009421062948
17585,2024-10-01,18,105.0,105.0,207.34083333333334
17586,2024-10-01,19,105.0,105.0,271.12635944444446
17587,2024-10-01,20,105.0,105.0,280.03265560185184
17588,2024-10-01,21,105.0,105.0,177.41118783068782
17589,2024-10-01,22,104.0,104.0,0.027228334500466852
17590,2024-10-01,23,105.0,105.0,197.69166666666666
17591,2024-10-01,24,105.0,105.0,335.0858333333333
17592,2024-10-01,25,105.0,105.0,393.0308333333333
17593,2024-10-01,26,105.0,105.0,594.0569444444444
17594,2024-10-01,27,105.0,105.0,596.63375
17595,2024-10-01,28,105.0,105.0,415.0035070833333
17596,2024-10-01,29,104.0,104.0,342.7128472222222
17597,2024-10-01,30,105.0,105.0,440.75
17598,2024-10-01,31,105.0,105.0,389.70561147660817
17599,2024-10-01,32,103.9,103.9,50.63047868335369
17600,2024-10-01,33,105.0,105.0,34.192813852813856
17601,2024-10-01,34,60.0,60.0,-76.11834100037694
17602,2024-10-01,35,114.0,114.0,149.91210042349917
17603,2024-10-01,36,114.0,114.0,87.53018553391054
17604,2024-10-01,37,94.73981361812122,94.73981361812122,1.7764932043650794
17605,2024-10-01,38,109.0,109.0,98.25454945767196
17606,2024-10-01,39,109.0,109.0,111.35425013888889
17607,2024-10-01,40,109.0,109.0,80.29791666666667
17608,2024-10-01,41,109.0,109.0,52.77333111111111
17609,2024-10-01,42,61.55,61.55,-187.78737786155202
17610,2024-10-01,43,107.5,107.5,28.194043300653593
17611,2024-10-01,44,109.0,109.0,75.66224161582342
17612,2024-10-01,45,109.0,109.0,242.47042730651756
17613,2024-10-01,46,109.0,109.0,247.15671296296296
17614,2024-10-01,47,80.9,80.9,139.41666666666666
17615,2024-10-01,48,74.2,74.2,225.20027705627706
17616,2024-10-02,1,77.43,77.43,235.97738095238094
17617,2024-10-02,2,77.86,77.86,71.57936507936508
17618,2024-10-02,3,67.02,67.02,5.207371666666667
17619,2024-10-02,4,67.06,67.06,137.41082791666668
17620,2024-10-02,5,68.6,68.6,302.2446011904762
17621,2024-10-02,6,67.88,67.88,283.14657234874625
17622,2024-10-02,7,72.07,72.07,347.00073491545896
17623,2024-10-02,8,74.6,74.6,212.68388347222222
17624,2024-10-02,9,20.5,20.5,-97.38382936507936
17625,2024-10-02,10,95.5,95.5,43.643127337662335
17626,2024-10-02,11,111.0,111.0,524.5731325054945
17627,2024-10-02,12,103.0,103.0,295.54580129290196
17628,2024-10-02,13,103.0,103.0,223.9212037037037
17629,2024-10-02,14,91.1,91.1,155.78494658119658
17630,2024-10-02,15,124.0,124.0,326.00902777777776
17631,2024-10-02,16,120.0,120.0,515.3054166666667
17632,2024-10-02,17,120.0,120.0,122.484226875
17633,2024-10-02,18,125.2,125.2,161.78265428571427
17634,2024-10-02,19,125.2,125.2,244.15530501322752
17635,2024-10-02,20,123.5,123.5,282.01141666666666
17636,2024-10-02,21,119.9,119.9,136.97
17637,2024-10-02,22,81.6,81.6,-5.120589111111111
17638,2024-10-02,23,109.98005283303682,109.98005283303682,48.724003333333336
17639,2024-10-02,24,116.0,116.0,195.7812433838384
17640,2024-10-02,25,58.55,58.55,-119.24130229996057
17641,2024-10-02,26,95.0,95.0,15.897222602960102
17642,2024-10-02,27,95.0,95.0,55.25833333333333
17643,2024-10-02,28,95.0,95.0,3.1916672117400418
17644,2024-10-02,29,112.0,112.0,220.43830291666666
17645,2024-10-02,30,107.0,107.0,38.535
17646,2024-10-02,31,108.0,108.0,257.9583333333333
17647,2024-10-02,32,108.0,108.0,242.125
17648,2024-10-02,33,108.0,108.0,62.102380952380955
17649,2024-10-02,34,115.0006104260774,115.0006104260774,208.8349523809524
17650,2024-10-02,35,115.0,115.0,67.5004512121212
17651,2024-10-02,36,115.0,115.0,34.73945082972583
17652,2024-10-02,37,124.0,124.0,179.9007618095238
17653,2024-10-02,38,120.0,120.0,120.59376574074074
17654,2024-10-02,39,120.0,120.0,106.2878638599537
17655,2024-10-02,40,66.22,66.22,-23.803888472222223
17656,2024-10-02,41,120.0,120.0,32.49235244708995
17657,2024-10-02,42,61.55,61.55,-89.30685087962964
17658,2024-10-02,43,105.0,105.0,30.414938888888887
17659,2024-10-02,44,105.0,105.0,171.2514845043573
17660,2024-10-02,45,62.0,62.0,-8.64837962962963
17661,2024-10-02,46,77.45,77.45,156.88984529104164
17662,2024-10-02,47,61.55,61.55,-111.8138265954416
17663,2024-10-02,48,75.24,75.24,64.12489247311828
17664,2024-10-03,1,128.0,128.0,110.47291666666666
17665,2024-10-03,2,78.2,78.2,131.32333333333332
17666,2024-10-03,3,95.99142857142857,95.99142857142857,323.7298611111111
17667,2024-10-03,4,100.0,100.0,514.9555555555555
17668,2024-10-03,5,128.0,128.0,361.14444444444445
17669,2024-10-03,6,86.86,86.86,183.80485833333333
17670,2024-10-03,7,81.18,81.18,68.53139499389499
17671,2024-10-03,8,62.0,62.0,-31.19614095198012
17672,2024-10-03,9,74.51,74.51,0.01351579365079365
17673,2024-10-03,10,77.71,77.71,210.70200052668397
17674,2024-10-03,11,57.0,57.0,-70.41379927248677
17675,2024-10-03,12,57.0,57.0,-65.32459928571429
17676,2024-10-03,13,57.0,57.0,-157.27732819264068
17677,2024-10-03,14,57.0,57.0,-299.59659090909093
17678,2024-10-03,15,122.0,122.0,177.38724415204678
17679,2024-10-03,16,128.0,128.0,331.3597222222222
17680,2024-10-03,17,128.0,128.0,407.4119402777778
17681,2024-10-03,18,87.37375362762211,87.37375362762211,-1.6798142655723907
17682,2024-10-03,19,59.26,59.26,-107.83819444444444
17683,2024-10-03,20,41.551,41.551,-386.1240325
17684,2024-10-03,21,10.05,10.05,-591.6392674691358
17685,2024-10-03,22,45.31261395397608,45.31261395397608,-321.4002647150997
17686,2024-10-03,23,98.0,98.0,98.92476851851852
17687,2024-10-03,24,59.75,59.75,-2.642361111111111
17688,2024-10-03,25,59.5,59.5,-121.14103863756614
17689,2024-10-03,26,59.5,59.5,-72.64
17690,2024-10-03,27,59.5,59.5,-145.93333333333334
17691,2024-10-03,28,59.52708333333333,59.52708333333333,-50.24166666666667
17692,2024-10-03,29,59.5,59.5,-90.33166666666666
17693,2024-10-03,30,60.75462071611775,60.75462071611775,-11.883333333333333
17694,2024-10-03,31,60.18,60.18,-18.85
17695,2024-10-03,32,63.35,63.35,-5.015
17696,2024-10-03,33,60.0,60.0,-129.25609126984128
17697,2024-10-03,34,59.76,59.76,-323.9642857142857
17698,2024-10-03,35,59.5,59.5,-481.74924319444443
17699,2024-10-03,36,60.0,60.0,-103.13448717948718
17700,2024-10-03,37,60.0,60.0,-59.06777777777778
17701,2024-10-03,38,104.82,104.82,-3.060277777777778
17702,2024-10-03,39,123.0,123.0,159.54038888888888
17703,2024-10-03,40,68.66159786843696,68.66159786843696,-104.62830194444444
17704,2024-10-03,41,82.48,82.48,-180.95024312091502
17705,2024-10-03,42,77.84,77.84,-38.65736687114846
17706,2024-10-03,43,61.05,61.05,-83.13704648313492
17707,2024-10-03,44,61.05188446657058,61.05188446657058,-290.3744428884863
17708,2024-10-03,45,61.05,61.05,-84.58967568895477
17709,2024-10-03,46,96.5,96.5,46.21977963252315
17710,2024-10-03,47,61.0,61.0,-125.47951185253424
17711,2024-10-03,48,50.0,50.0,-71.61596376984127
17712,2024-10-04,1,93.5,93.5,21.46527777777778
17713,2024-10-04,2,93.5,93.5,86.91438140291133
17714,2024-10-04,3,93.0,93.0,139.1202483974359
17715,2024-10-04,4,93.0,93.0,204.98689621031747
17716,2024-10-04,5,90.0,90.0,88.81266666666667
17717,2024-10-04,6,65.61,65.61,-13.591666666666667
17718,2024-10-04,7,58.19,58.19,-102.625
17719,2024-10-04,8,-10.0,-10.0,-10.088148323492929
17720,2024-10-04,9,90.0,90.0,385.8262770328283
17721,2024-10-04,10,90.0,90.0,247.92249236111113
17722,2024-10-04,11,112.52,112.52,171.71382537718492
17723,2024-10-04,12,109.0,109.0,164.385344031715
17724,2024-10-04,13,109.0,109.0,128.54292166666667
17725,2024-10-04,14,109.0,109.0,146.55971794871795
17726,2024-10-04,15,120.0,120.0,375.9638856673882
17727,2024-10-04,16,123.5,123.5,663.7475423382174
17728,2024-10-04,17,109.0,109.0,181.1057269136905
17729,2024-10-04,18,109.0,109.0,149.3121270893197
17730,2024-10-04,19,115.0,115.0,215.69289083476517
17731,2024-10-04,20,109.0,109.0,135.4511898346875
17732,2024-10-04,21,59.5,59.5,-75.63309829059828
17733,2024-10-04,22,73.36,73.36,-309.29751851851853
17734,2024-10-04,23,50.1,50.1,-104.7930570520683
17735,2024-10-04,24,0.0,0.0,10.638345772306398
17736,2024-10-04,25,89.9,89.9,292.03208063492065
17737,2024-10-04,26,89.9,89.9,363.34537403236794
17738,2024-10-04,27,72.93,72.93,-40.248288362851696
17739,2024-10-04,28,65.89,65.89,-230.42497069444445
17740,2024-10-04,29,63.53,63.53,-160.64520181542755
17741,2024-10-04,30,89.9,89.9,232.09387008025556
17742,2024-10-04,31,89.9,89.9,67.75126434067566
17743,2024-10-04,32,94.0,94.0,248.07660141476896
17744,2024-10-04,33,94.0,94.0,250.25613125
17745,2024-10-04,34,96.39,96.39,269.07406909391534
17746,2024-10-04,35,120.49,120.49,240.83893291666666
17747,2024-10-04,36,112.07,112.07,107.8594325925926
17748,2024-10-04,37,123.98,123.98,15.66312962962963
17749,2024-10-04,38,36.0,36.0,-97.58679761904762
17750,2024-10-04,39,123.92,123.92,67.13482430555555
17751,2024-10-04,40,90.0,90.0,12.572972444444444
17752,2024-10-04,41,90.58,90.58,-33.32335777777778
17753,2024-10-04,42,51.582246616956894,51.582246616956894,-101.42158994708994
17754,2024-10-04,43,82.75,82.75,-53.36251621386631
17755,2024-10-04,44,62.03,62.03,-70.61128174603175
17756,2024-10-04,45,101.0,101.0,163.71719986772487
17757,2024-10-04,46,105.0,105.0,291.11378237792496
17758,2024-10-04,47,105.0,105.0,333.99851335236986
17759,2024-10-04,48,107.0,107.0,610.3504588888889
17760,2024-10-05,1,107.0,107.0,484.061
17761,2024-10-05,2,105.0,105.0,255.875
17762,2024-10-05,3,74.22,74.22,86.94166666666666
17763,2024-10-05,4,103.9,103.9,70.83125
17764,2024-10-05,5,103.9,103.9,108.88263888888889
17765,2024-10-05,6,103.9,103.9,135.40925925925927
17766,2024-10-05,7,60.93,60.93,41.4015522875817
17767,2024-10-05,8,99.0,99.0,24.514936868686867
17768,2024-10-05,9,103.9,103.9,106.12377580988456
17769,2024-10-05,10,35.1,35.1,-12.433337777777778
17770,2024-10-05,11,20.508506315012006,20.508506315012006,-153.9821388888889
17771,2024-10-05,12,25.0,25.0,-155.66811255952382
17772,2024-10-05,13,25.0,25.0,-102.85353968253968
17773,2024-10-05,14,12.0,12.0,-92.3269635620915
17774,2024-10-05,15,103.9,103.9,83.45437710227273
17775,2024-10-05,16,103.9,103.9,63.89239682256236
17776,2024-10-05,17,110.0,110.0,419.4227415787037
17777,2024-10-05,18,113.0,113.0,793.0124088912863
17778,2024-10-05,19,117.95,117.95,888.6789030753969
17779,2024-10-05,20,110.0,110.0,778.6421138888888
17780,2024-10-05,21,109.0,109.0,785.8953130970418
17781,2024-10-05,22,108.9,108.9,509.68557961742783
17782,2024-10-05,23,103.8,103.8,226.7498058990543
17783,2024-10-05,24,29.97129849354336,29.97129849354336,-127.48540446969697
17784,2024-10-05,25,103.5,103.5,218.08068282828282
17785,2024-10-05,26,109.9,109.9,674.3644511642692
17786,2024-10-05,27,108.95,108.95,494.04968552083335
17787,2024-10-05,28,102.5,102.5,195.88719018904334
17788,2024-10-05,29,109.0,109.0,179.39790873015872
17789,2024-10-05,30,110.0,110.0,215.54282142857141
17790,2024-10-05,31,100.0,100.0,17.72555172653857
17791,2024-10-05,32,25.0,25.0,-125.98642524552488
17792,2024-10-05,33,21.5,21.5,-386.10168082759316
17793,2024-10-05,34,33.0,33.0,-426.50617953342953
17794,2024-10-05,35,117.0,117.0,279.29212962962964
17795,2024-10-05,36,119.0,119.0,653.6317723743387
17796,2024-10-05,37,116.9,116.9,190.82756865079364
17797,2024-10-05,38,118.5,118.5,450.5892670436508
17798,2024-10-05,39,60.0,60.0,-0.26376190476190475
17799,2024-10-05,40,25.0,25.0,-534.6372986534645
17800,2024-10-05,41,25.0,25.0,-490.8945512820513
17801,2024-10-05,42,-19.67,-19.67,-556.04625
17802,2024-10-05,43,-19.67,-19.67,-355.1777777777778
17803,2024-10-05,44,0.5,0.5,-416.5027777777778
17804,2024-10-05,45,40.0,40.0,-274.66015873015874
17805,2024-10-05,46,0.5,0.5,-172.4398611111111
17806,2024-10-05,47,99.0,99.0,245.99999458333335
17807,2024-10-05,48,31.4,31.4,255.6145936111111
17808,2024-10-06,1,104.9,104.9,563.3199404761905
17809,2024-10-06,2,115.0,115.0,501.64266771825396
17810,2024-10-06,3,99.0,99.0,396.8097222222222
17811,2024-10-06,4,99.38704556671026,99.38704556671026,466.6199886679293
17812,2024-10-06,5,99.0,99.0,303.3625030555556
17813,2024-10-06,6,53.05,53.05,309.1122564880952
17814,2024-10-06,7,60.42,60.42,127.616331979638
17815,2024-10-06,8,93.1,93.1,34.708103015873014
17816,2024-10-06,9,94.0,94.0,47.147356321839084
17817,2024-10-06,10,58.05,58.05,138.61115307133198
17818,2024-10-06,11,59.74,59.74,136.42766179292929
17819,2024-10-06,12,99.0,99.0,169.91666666666666
17820,2024-10-06,13,99.0,99.0,231.46133333333333
17821,2024-10-06,14,98.5,98.5,451.35366666666664
17822,2024-10-06,15,98.3721642682875,98.3721642682875,406.3953333333333
17823,2024-10-06,16,105.0,105.0,106.33832311507936
17824,2024-10-06,17,104.0,104.0,39.01772135912699
17825,2024-10-06,18,104.0,104.0,229.9984621215668
17826,2024-10-06,19,107.0,107.0,357.80733403968253
17827,2024-10-06,20,107.0,107.0,385.1310568109668
17828,2024-10-06,21,107.0,107.0,264.9119403787879
17829,2024-10-06,22,30.0,30.0,-61.652833333333334
17830,2024-10-06,23,25.0,25.0,-33.564068841269844
17831,2024-10-06,24,21.0,21.0,-116.83538095238096
17832,2024-10-06,25,10.0,10.0,-169.8607935813492
17833,2024-10-06,26,107.0,107.0,125.89022601851852
17834,2024-10-06,27,107.0,107.0,371.01455555555555
17835,2024-10-06,28,107.0,107.0,497.77529713675216
17836,2024-10-06,29,107.0,107.0,417.54731876068377
17837,2024-10-06,30,110.0,110.0,487.6211416785865
17838,2024-10-06,31,107.0,107.0,378.9057720833333
17839,2024-10-06,32,120.0,120.0,107.79523809523809
17840,2024-10-06,33,120.0,120.0,134.071
17841,2024-10-06,34,120.0,120.0,324.8988888888889
17842,2024-10-06,35,120.0,120.0,52.93159555555555
17843,2024-10-06,36,120.0,120.0,218.71365594566993
17844,2024-10-06,37,120.0,120.0,233.6
17845,2024-10-06,38,120.0,120.0,381.8591666666667
17846,2024-10-06,39,124.0,124.0,560.0141111111111
17847,2024-10-06,40,120.0,120.0,269.3529594444444
17848,2024-10-06,41,120.0,120.0,133.9960163235294
17849,2024-10-06,42,60.0,60.0,-261.72388916666665
17850,2024-10-06,43,60.25,60.25,-51.58626981240981
17851,2024-10-06,44,107.0,107.0,226.97825432426137
17852,2024-10-06,45,107.0,107.0,134.47620537037037
17853,2024-10-06,46,52.45,52.45,-18.83067404761905
17854,2024-10-06,47,60.25,60.25,-114.823560514644
17855,2024-10-06,48,30.0,30.0,-415.5286661309524
17856,2024-10-07,1,60.25,60.25,-301.8698297222222
17857,2024-10-07,2,32.0,32.0,-179.958
17858,2024-10-07,3,99.95,99.95,61.47478187403994
17859,2024-10-07,4,10.0,10.0,-160.7254484453405
17860,2024-10-07,5,1.0,1.0,-64.81249361111111
17861,2024-10-07,6,1.0,1.0,-77.41944444444445
17862,2024-10-07,7,29.77,29.77,136.47916435185186
17863,2024-10-07,8,31.83,31.83,219.69603174603174
17864,2024-10-07,9,42.35,42.35,178.0583908045977
17865,2024-10-07,10,47.79,47.79,41.014146584409744
17866,2024-10-07,11,110.0,110.0,61.83739670361248
17867,2024-10-07,12,99.9,99.9,159.80437807707239
17868,2024-10-07,13,110.0,110.0,124.95515405223081
17869,2024-10-07,14,120.0,120.0,37.80671813034188
17870,2024-10-07,15,97.06007170556816,97.06007170556816,106.87535484126984
17871,2024-10-07,16,124.0,124.0,289.61130025641023
17872,2024-10-07,17,124.0,124.0,120.73333333333333
17873,2024-10-07,18,59.65,59.65,-121.64230777777777
17874,2024-10-07,19,55.0,55.0,-47.69236111111111
17875,2024-10-07,20,55.0,55.0,-380.13352883323654
17876,2024-10-07,21,56.2,56.2,-225.78598484848484
17877,2024-10-07,22,56.2,56.2,-186.87444444444444
17878,2024-10-07,23,59.35,59.35,-126.8921978021978
17879,2024-10-07,24,59.35,59.35,-512.240811965812
17880,2024-10-07,25,59.35,59.35,-548.3815028205128
17881,2024-10-07,26,59.0,59.0,-308.9944486111111
17882,2024-10-07,27,59.0,59.0,-484.22037037037035
17883,2024-10-07,28,59.35,59.35,-626.1865436111111
17884,2024-10-07,29,59.35,59.35,-592.8890568452381
17885,2024-10-07,30,59.35,59.35,-706.6652847069597
17886,2024-10-07,31,60.5,60.5,-253.8263905570818
17887,2024-10-07,32,62.1,62.1,-245.2163998371493
17888,2024-10-07,33,62.1,62.1,-80.87483333333333
17889,2024-10-07,34,103.0,103.0,44.15662656130268
17890,2024-10-07,35,80.0,80.0,-17.372377222222223
17891,2024-10-07,36,157.89,157.89,18.764063034188034
17892,2024-10-07,37,101.0,101.0,-89.89548611111111
17893,2024-10-07,38,85.0,85.0,-41.88611222222222
17894,2024-10-07,39,62.12,62.12,-233.44488636363636
17895,2024-10-07,40,63.1,63.1,-462.6838687698413
17896,2024-10-07,41,64.98,64.98,-685.546378968254
17897,2024-10-07,42,66.0,66.0,-353.79728835978835
17898,2024-10-07,43,66.0,66.0,-201.90424424603174
17899,2024-10-07,44,113.19,113.19,190.10767697751322
17900,2024-10-07,45,66.25,66.25,-64.10306880594136
17901,2024-10-07,46,66.0,66.0,-183.59629032407406
17902,2024-10-07,47,100.0,100.0,11.347962962962963
17903,2024-10-07,48,66.0,66.0,-28.89561652777778
17904,2024-10-08,1,66.0,66.0,-115.22359722222222
17905,2024-10-08,2,66.0,66.0,-162.95409523809525
17906,2024-10-08,3,65.0,65.0,-113.58277777777778
17907,2024-10-08,4,100.0,100.0,34.5655
17908,2024-10-08,5,100.0,100.0,160.84595833333333
17909,2024-10-08,6,100.0,100.0,121.96602230654761
17910,2024-10-08,7,73.71,73.71,24.896773491328005
17911,2024-10-08,8,64.15,64.15,-55.04698436797121
17912,2024-10-08,9,100.0,100.0,137.29278876678876
17913,2024-10-08,10,72.09,72.09,168.38399694749694
17914,2024-10-08,11,64.25,64.25,-51.08631138888889
17915,2024-10-08,12,64.15,64.15,-90.59955445942946
17916,2024-10-08,13,60.0,60.0,-314.2643606934002
17917,2024-10-08,14,64.5,64.5,-30.756996587301586
17918,2024-10-08,15,64.2,64.2,-379.26692424242424
17919,2024-10-08,16,67.86,67.86,-5.731203611111111
17920,2024-10-08,17,67.86,67.86,-1.9650604166666668
17921,2024-10-08,18,67.7,67.7,-21.814486111111112
17922,2024-10-08,19,136.0,136.0,324.88899971517714
17923,2024-10-08,20,129.22,129.22,354.9529686111111
17924,2024-10-08,21,67.86,67.86,-27.223386944444446
17925,2024-10-08,22,64.6,64.6,-148.28510902777776
17926,2024-10-08,23,67.86,67.86,-8.808333333333334
17927,2024-10-08,24,0.0,0.0,-159.625
17928,2024-10-08,25,64.6,64.6,-323.5875
17929,2024-10-08,26,55.0,55.0,-660.4458361111111
17930,2024-10-08,27,11.0,11.0,-435.6885200584795
17931,2024-10-08,28,66.0,66.0,-366.15405510785195
17932,2024-10-08,29,71.22,71.22,-117.92970949069387
17933,2024-10-08,30,73.8,73.8,-309.89839814814815
17934,2024-10-08,31,78.02,78.02,-657.8878007640508
17935,2024-10-08,32,77.32,77.32,-531.6718862506012
17936,2024-10-08,33,84.19,84.19,-432.3900641025641
17937,2024-10-08,34,87.51,87.51,-403.39366666666666
17938,2024-10-08,35,97.04,97.04,-343.3308333333333
17939,2024-10-08,36,98.68,98.68,-370.7583333333333
17940,2024-10-08,37,97.64,97.64,-413.69166666666666
17941,2024-10-08,38,74.69305741113797,74.69305741113797,-267.24926042410715
17942,2024-10-08,39,52.0,52.0,-418.7053373015873
17943,2024-10-08,40,52.0,52.0,-343.45696047008545
17944,2024-10-08,41,0.0,0.0,-752.5245154398781
17945,2024-10-08,42,15.9229583674919,15.9229583674919,-297.41340761543495
17946,2024-10-08,43,95.0,95.0,62.152530026455025
17947,2024-10-08,44,94.0,94.0,299.9119409233822
17948,2024-10-08,45,94.0,94.0,237.68150967582417
17949,2024-10-08,46,55.09,55.09,-51.85762362479128
17950,2024-10-08,47,0.0,0.0,169.69772876984126
17951,2024-10-08,48,93.9,93.9,197.83657327861954
17952,2024-10-09,1,5.0,5.0,-361.39427793650793
17953,2024-10-09,2,0.0,0.0,-584.9108521343355
17954,2024-10-09,3,29.53,29.53,-22.565345111772487
17955,2024-10-09,4,0.0,0.0,27.539962784391534
17956,2024-10-09,5,0.0,0.0,7.918059523809524
17957,2024-10-09,6,35.86,35.86,-165.34843383233664
17958,2024-10-09,7,30.98,30.98,-260.7712652874903
17959,2024-10-09,8,26.75,26.75,-288.5309249587985
17960,2024-10-09,9,32.86,32.86,-257.39261579323306
17961,2024-10-09,10,2.17,2.17,-411.94565298922976
17962,2024-10-09,11,43.63,43.63,-612.940045192627
17963,2024-10-09,12,44.88,44.88,-420.5884642857143
17964,2024-10-09,13,93.19273578392665,93.19273578392665,11.782556847041848
17965,2024-10-09,14,97.0,97.0,357.5881174177489
17966,2024-10-09,15,97.0,97.0,63.375244626322754
17967,2024-10-09,16,97.0,97.0,101.9817401388889
17968,2024-10-09,17,85.03,85.03,-296.1406373773449
17969,2024-10-09,18,83.28,83.28,-204.06803609834608
17970,2024-10-09,19,82.47,82.47,-163.07183562756643
17971,2024-10-09,20,95.38,95.38,23.483633
17972,2024-10-09,21,82.34,82.34,-135.74626816239316
17973,2024-10-09,22,55.0,55.0,-467.64831794871793
17974,2024-10-09,23,74.03,74.03,-493.7246527777778
17975,2024-10-09,24,71.44,71.44,-197.4997058535718
17976,2024-10-09,25,72.72,72.72,-52.12000298190236
17977,2024-10-09,26,94.75,94.75,86.51727594660015
17978,2024-10-09,27,95.0,95.0,317.84417143505027
17979,2024-10-09,28,95.0,95.0,294.8670987962963
17980,2024-10-09,29,95.0,95.0,441.26931637561273
